Relative Time Stamp (s),Barometic Pressure (kPa),Estimated Altitude a.s.l. (m)
 311975.313823042, 102.19841003418, 3.00167846679688
 311976.262732, 102.180274963379, 4.50251770019531
 311977.216480333, 102.118072509766, 9.64447021484375
 311978.162960625, 102.118072509766, 9.64447021484375
 311979.113798, 102.135772705078, 8.18062591552734
 311980.068799625, 102.161560058594, 6.05091857910156
 311981.013366875, 102.18138885498, 4.40739440917969
 311981.968177, 102.206451416016, 2.3358154296875
 311982.916987625, 102.216201782227, 1.53254699707031
 311983.865234417, 102.206451416016, 2.3358154296875
 311984.814161917, 102.199752807617, 2.89070129394531
 311985.769485583, 102.199752807617, 2.89070129394531
 311986.714984667, 102.212623596191, 1.8284912109375
 311987.669747833, 102.212623596191, 1.8284912109375
 311988.617760208, 102.220741271973, 1.15734100341797
 311989.564727042, 102.206832885742, 2.30410766601562
 311990.522855583, 102.20149230957, 2.74801635742188
 311991.468393583, 102.168502807617, 5.47489166259766
 311992.414752708, 102.167297363281, 5.57529449462891
 311993.366316167, 102.161758422852, 6.03506469726562
 311994.314610917, 102.167297363281, 5.57529449462891
 311995.267463708, 102.176528930664, 4.80902862548828
 311996.215309167, 102.176528930664, 4.80902862548828
 311997.164151292, 102.188499450684, 3.82080078125
 311998.114367333, 102.188499450684, 3.82080078125
 311999.0657335, 102.188499450684, 3.82080078125
 312000.015196042, 102.188934326172, 3.78380584716797
 312000.96342875, 102.190483093262, 3.65697479248047
 312001.916171208, 102.191177368164, 3.59883880615234
 312002.864034125, 102.219390869141, 1.26831817626953
 312003.812906, 102.217582702637, 1.41628265380859
 312004.7659455, 102.219390869141, 1.26831817626953
 312005.712523708, 102.224990844727, 0.803268432617188
 312006.663230417, 102.224990844727, 0.803268432617188
 312007.612327542, 102.220840454102, 1.14676666259766
 312008.562630875, 102.214973449707, 1.63295745849609
 312009.515127167, 102.211517333984, 1.91832733154297
 312010.462239458, 102.208465576172, 2.17198944091797
 312011.41198125, 102.208465576172, 2.17198944091797
 312012.36572625, 102.213386535645, 1.76507568359375
 312013.311711333, 102.224807739258, 0.819122314453125
 312014.26173475, 102.22745513916, 0.602455139160156
 312015.214180708, 102.237945556641, -0.264228820800781
 312016.161456542, 102.238906860352, -0.343498229980469
 312017.116019917, 102.238082885742, -0.280082702636719
 312018.064477917, 102.239303588867, -0.375205993652344
 312019.010779292, 102.238082885742, -0.280082702636719
 312019.96557725, 102.239303588867, -0.375205993652344
 312020.910508958, 102.242469787598, -0.639434814453125
 312021.860288708, 102.248527526855, -1.1414794921875
 312022.811634875, 102.248527526855, -1.1414794921875
 312023.760043792, 102.248123168945, -1.10977172851562
 312024.71331325, 102.246513366699, -0.972373962402344
 312025.661973583, 102.245964050293, -0.930091857910156
 312026.609935875, 102.239875793457, -0.428054809570312
 312027.560523792, 102.239433288574, -0.391059875488281
 312028.512395, 102.239875793457, -0.428054809570312
 312029.461102708, 102.239433288574, -0.391059875488281
 312030.411143208, 102.241004943848, -0.517890930175781
 312031.36728025, 102.24308013916, -0.692283630371094
 312032.31229175, 102.24382019043, -0.750419616699219
 312033.262714708, 102.244049072266, -0.771553039550781
 312034.214726375, 102.244102478027, -0.776840209960938
 312035.167484667, 102.244049072266, -0.771553039550781
 312036.11467625, 102.243194580078, -0.69757080078125
 312037.06485025, 102.242156982422, -0.613014221191406
 312038.021434458, 102.240859985352, -0.50732421875
 312038.965957542, 102.24063873291, -0.486183166503906
 312039.916380375, 102.240859985352, -0.50732421875
 312040.867306167, 102.24080657959, -0.502037048339844
 312041.81682475, 102.2412109375, -0.533744812011719
 312042.771501167, 102.2412109375, -0.533744812011719
 312043.71708975, 102.2412109375, -0.533744812011719
 312044.669878125, 102.241508483887, -0.560165405273438
 312045.6178155, 102.240898132324, -0.50732421875
 312046.56804525, 102.241752624512, -0.581306457519531
 312047.517734417, 102.241355895996, -0.549598693847656
 312048.467779125, 102.241752624512, -0.581306457519531
 312049.423489375, 102.241401672363, -0.549598693847656
 312050.367850625, 102.241943359375, -0.597160339355469
 312051.317801458, 102.244049072266, -0.771553039550781
 312052.271957792, 102.244049072266, -0.771553039550781
 312053.217930708, 102.242012023926, -0.602447509765625
 312054.170455833, 102.241424560547, -0.554885864257812
 312055.119137, 102.240112304688, -0.44390869140625
 312056.068200375, 102.240112304688, -0.44390869140625
 312057.018994792, 102.241844177246, -0.586593627929688
 312057.971025167, 102.242713928223, -0.660575866699219
 312058.920090583, 102.244148254395, -0.776840209960938
 312059.869028333, 102.242713928223, -0.660575866699219
 312060.819879333, 102.242385864258, -0.6341552734375
 312061.768563667, 102.238929748535, -0.348785400390625
 312062.718570083, 102.238883972168, -0.343498229980469
 312063.672697208, 102.238883972168, -0.343498229980469
 312064.61866175, 102.238647460938, -0.322357177734375
 312065.568856833, 102.238647460938, -0.322357177734375
 312066.520187083, 102.24080657959, -0.502037048339844
 312067.46955175, 102.24080657959, -0.502037048339844
 312068.419567125, 102.241233825684, -0.539031982421875
 312069.372718083, 102.241233825684, -0.539031982421875
 312070.320217, 102.241233825684, -0.539031982421875
 312071.270572917, 102.24129486084, -0.5443115234375
 312072.221296208, 102.242233276367, -0.618301391601562
 312073.17494825, 102.242233276367, -0.618301391601562
 312074.123337875, 102.241264343262, -0.539031982421875
 312075.073020708, 102.241264343262, -0.539031982421875
 312076.028549375, 102.241271972656, -0.539031982421875
 312076.97325275, 102.241271972656, -0.539031982421875
 312077.923840417, 102.241271972656, -0.539031982421875
 312078.875644167, 102.243179321289, -0.69757080078125
 312079.824927625, 102.243408203125, -0.718711853027344
 312080.7754155, 102.243408203125, -0.718711853027344
 312081.726051208, 102.245208740234, -0.866676330566406
 312082.681899083, 102.244323730469, -0.792694091796875
 312083.626717167, 102.245208740234, -0.866676330566406
 312084.579680875, 102.24454498291, -0.808547973632812
 312085.529647792, 102.245643615723, -0.903671264648438
 312086.478168667, 102.24454498291, -0.808547973632812
 312087.429215, 102.243446350098, -0.718711853027344
 312088.38000625, 102.241752624512, -0.581306457519531
 312089.329370875, 102.239685058594, -0.412200927734375
 312090.279819625, 102.238487243652, -0.311790466308594
 312091.235379, 102.238487243652, -0.311790466308594
 312092.183713833, 102.240570068359, -0.48089599609375
 312093.13103825, 102.242248535156, -0.623580932617188
 312094.081392833, 102.242523193359, -0.644721984863281
 312095.034111083, 102.243179321289, -0.69757080078125
 312095.98259775, 102.243026733398, -0.686996459960938
 312096.932848125, 102.243553161621, -0.729278564453125
 312097.884401125, 102.243026733398, -0.686996459960938
 312098.83382025, 102.243263244629, -0.702850341796875
 312099.784523458, 102.243057250977, -0.686996459960938
 312100.735044417, 102.243057250977, -0.686996459960938
 312101.690770708, 102.241989135742, -0.602447509765625
 312102.636598708, 102.241279602051, -0.539031982421875
 312103.591858125, 102.241157531738, -0.533744812011719
 312104.540483542, 102.241012573242, -0.517890930175781
 312105.4924265, 102.240264892578, -0.459762573242188
 312106.439128292, 102.240097045898, -0.44390869140625
 312107.390545125, 102.236320495605, -0.132110595703125
 312108.344621542, 102.233543395996, 0.095123291015625
 312109.291133625, 102.200843811035, 2.80086517333984
 312110.242191375, 102.200843811035, 2.80086517333984
 312111.193432958, 102.207252502441, 2.27239990234375
 312112.150695833, 102.214942932129, 1.63295745849609
 312113.094818042, 102.224143981934, 0.877250671386719
 312114.04927625, 102.228996276855, 0.475624084472656
 312114.997913292, 102.228996276855, 0.475624084472656
 312115.951394917, 102.225860595703, 0.734565734863281
 312116.898837625, 102.224334716797, 0.861396789550781
 312117.849901125, 102.225860595703, 0.734565734863281
 312118.801258458, 102.232788085938, 0.158538818359375
 312119.754861042, 102.236328125, -0.132110595703125
 312120.703075875, 102.239112854004, -0.359352111816406
 312121.654067917, 102.23942565918, -0.385772705078125
 312122.605105875, 102.239112854004, -0.359352111816406
 312123.557824292, 102.240310668945, -0.459762573242188
 312124.507145542, 102.240310668945, -0.459762573242188
 312125.458135625, 102.240310668945, -0.459762573242188
 312126.413825958, 102.239700317383, -0.412200927734375
 312127.361931292, 102.239700317383, -0.412200927734375
 312128.31138075, 102.239669799805, -0.406913757324219
 312129.262423208, 102.239669799805, -0.406913757324219
 312130.217194958, 102.239295959473, -0.375205993652344
 312131.16780425, 102.239295959473, -0.375205993652344
 312132.119584, 102.241088867188, -0.523178100585938
 312133.066426458, 102.242118835449, -0.60772705078125
 312134.017622167, 102.241088867188, -0.523178100585938
 312134.970555792, 102.239051818848, -0.359352111816406
 312135.922978375, 102.232398986816, 0.19024658203125
