Relative Time Stamp (s),Magnetic North in Device x,Magnetic North in Device y,Magnetic North in Device z
 312004.253726167, -356.237854003906, -150.805740356445, -796.780212402344
 312004.27182875, -355.800994873047, -151.160827636719, -796.390747070312
 312004.273744083, -355.522277832031, -151.526336669922, -796.695983886719
 312004.29143525, -354.932312011719, -151.874572753906, -796.460693359375
 312004.2933455, -354.930023193359, -151.800994873047, -797.001586914062
 312004.310966042, -353.943603515625, -151.978500366211, -796.690063476562
 312004.312964083, -353.732299804688, -152.197036743164, -797.228149414062
 312004.330681208, -352.765563964844, -152.604309082031, -797.455017089844
 312004.332755875, -352.478149414062, -152.819732666016, -798.147338867188
 312004.350384208, -352.083557128906, -152.578338623047, -799.306457519531
 312004.35248925, -351.572448730469, -152.859634399414, -800.306640625
 312004.370675, -351.11181640625, -152.766159057617, -801.464416503906
 312004.372150083, -350.651184082031, -152.672668457031, -802.622192382812
 312004.390618167, -350.246520996094, -152.280227661133, -803.936950683594
 312004.392540583, -349.303741455078, -151.862182617188, -805.405517578125
 312004.409128333, -348.365112304688, -151.590972900391, -805.715209960938
 312004.410619833, -347.530456542969, -151.702407836914, -805.944763183594
 312004.429001792, -346.4736328125, -150.822677612305, -806.722534179688
 312004.430752292, -344.861145019531, -150.81916809082, -806.566040039062
 312004.449952125, -344.496459960938, -149.972518920898, -807.190124511719
 312004.45231675, -343.52490234375, -149.246307373047, -807.503662109375
 312004.469948625, -342.725158691406, -148.75602722168, -808.046936035156
 312004.472330708, -342.668914794922, -147.924697875977, -808.748474121094
 312004.488562708, -342.175354003906, -147.376190185547, -809.910034179688
 312004.490124667, -342.290954589844, -146.780838012695, -810.841247558594
 312004.509172458, -342.093048095703, -146.094680786133, -811.772888183594
 312004.510715167, -341.536682128906, -145.768295288086, -812.546630859375
 312004.529372, -341.117828369141, -145.221923828125, -813.322448730469
 312004.531372042, -340.416107177734, -145.038131713867, -813.708923339844
 312004.548065708, -339.910217285156, -144.408935546875, -813.713562011719
 312004.54946525, -339.0517578125, -144.14372253418, -814.563598632812
 312004.5677365, -338.434814453125, -144.113098144531, -814.40869140625
 312004.569331667, -338.026947021484, -143.790374755859, -814.256469726562
 312004.587837042, -336.586547851562, -142.892883300781, -815.265441894531
 312004.589381708, -336.257934570312, -142.503524780273, -816.425903320312
 312004.608933042, -335.683715820312, -141.948684692383, -816.969970703125
 312004.610425333, -335.741088867188, -141.578704833984, -818.28515625
 312004.628274875, -335.502319335938, -141.346069335938, -819.753051757812
 312004.630236167, -335.470764160156, -140.748077392578, -821.841796875
 312004.648358417, -335.488342285156, -139.774322509766, -823.856567382812
 312004.650624292, -335.197265625, -139.843246459961, -825.784912109375
 312004.666989625, -335.008056640625, -139.235168457031, -827.256103515625
 312004.668576083, -334.212890625, -138.748138427734, -828.571044921875
 312004.687160208, -333.438781738281, -138.563827514648, -829.729187011719
 312004.68869625, -333.169830322266, -137.950073242188, -830.7373046875
 312004.708085708, -332.671203613281, -137.326019287109, -831.976684570312
 312004.709717792, -331.806396484375, -136.984344482422, -832.672973632812
 312004.727708208, -331.3173828125, -136.511032104492, -833.679565429688
 312004.729461458, -330.911376953125, -136.117599487305, -834.762756347656
 312004.747536875, -330.585998535156, -135.802490234375, -835.536682128906
 312004.749760917, -330.326171875, -135.339111328125, -836.23486328125
 312004.762536833, -329.834899902344, -134.864166259766, -836.855590820312
 312004.764385583, -329.527374267578, -134.777542114258, -837.859130859375
 312004.782133583, -329.098937988281, -134.080459594727, -838.867736816406
 312004.783612667, -328.864715576172, -133.994995117188, -839.254028320312
 312004.801756833, -328.851013183594, -133.697448730469, -840.645629882812
 312004.803251667, -329.257263183594, -132.816955566406, -842.351440429688
 312004.821384083, -328.864013671875, -132.576507568359, -843.742004394531
 312004.823077708, -329.658264160156, -132.846984863281, -845.052734375
 312004.841025625, -329.490570068359, -132.541946411133, -846.444213867188
 312004.843106708, -329.147796630859, -131.998657226562, -847.065734863281
 312004.860647, -328.818298339844, -131.608657836914, -848.071838378906
 312004.862227167, -328.106079101562, -131.273513793945, -848.536743164062
 312004.880313292, -327.655517578125, -131.403030395508, -848.6123046875
 312004.882385958, -327.640441894531, -131.176483154297, -848.845642089844
 312004.899905375, -327.469970703125, -130.941497802734, -848.847412109375
 312004.901555917, -327.246276855469, -131.007369995117, -849.1552734375
 312004.919495833, -327.295349121094, -130.559631347656, -850.007995605469
 312004.921081583, -327.622619628906, -130.804077148438, -850.469421386719
 312004.939082292, -327.596984863281, -130.354202270508, -851.707946777344
 312004.940641667, -327.999389648438, -130.52912902832, -852.787414550781
 312004.958949125, -328.179443359375, -130.842895507812, -853.479553222656
 312004.960511083, -328.2802734375, -131.079330444336, -854.712463378906
 312004.978391792, -328.019073486328, -130.614990234375, -855.179077148438
 312004.979958333, -328.367309570312, -131.090179443359, -856.410278320312
 312004.998174875, -328.543273925781, -131.329040527344, -857.334594726562
 312004.999799167, -328.416259765625, -131.628463745117, -858.180786132812
 312005.01767475, -328.3525390625, -131.706024169922, -859.491943359375
 312005.019204375, -328.671081542969, -131.800430297852, -860.340515136719
 312005.037335375, -328.488525390625, -132.3271484375, -862.03369140625
 312005.039230417, -328.559631347656, -132.182769775391, -862.883911132812
 312005.056897917, -328.427551269531, -132.406661987305, -863.807861328125
 312005.058469917, -328.678680419922, -132.576049804688, -865.350219726562
 312005.076586042, -328.745635986328, -132.356796264648, -866.432556152344
 312005.078504542, -329.280090332031, -132.235870361328, -867.514770507812
 312005.0961785, -329.33056640625, -131.789093017578, -868.598999023438
 312005.097689125, -329.642700195312, -131.806976318359, -869.293823242188
 312005.115860375, -329.780212402344, -131.514999389648, -870.222595214844
 312005.118356667, -330.008972167969, -131.452651977539, -870.763549804688
 312005.135456292, -330.258270263672, -131.620758056641, -871.997253417969
 312005.137023042, -330.327056884766, -131.474761962891, -872.461669921875
 312005.154982208, -330.957214355469, -131.65869140625, -873.001098632812
 312005.15695225, -331.428405761719, -131.759582519531, -873.618286132812
 312005.174789958, -331.503112792969, -131.689758300781, -874.1591796875
 312005.17659375, -331.910095214844, -131.939880371094, -875.083679199219
 312005.194414375, -332.360656738281, -131.738403320312, -875.934875488281
 312005.1958855, -333.154907226562, -132.008880615234, -877.245544433594
 312005.214464, -334.014770507812, -132.131118774414, -878.48046875
 312005.216749208, -334.481323242188, -132.156845092773, -879.252563476562
 312005.234578917, -335.115173339844, -132.343338012695, -880.409423828125
 312005.236497917, -335.81689453125, -132.455154418945, -880.949645996094
 312005.253398333, -336.217010498047, -132.628494262695, -881.643249511719
 312005.255694958, -336.475891113281, -133.019256591797, -881.717468261719
 312005.273026875, -336.57666015625, -133.32763671875, -882.023681640625
 312005.274618208, -336.715576171875, -133.108596801758, -882.257202148438
 312005.292691833, -337.280639648438, -133.441101074219, -882.949768066406
 312005.29426725, -337.473571777344, -133.979782104492, -883.022583007812
