Relative Time Stamp (s),Magnetic North in Device x,Magnetic North in Device y,Magnetic North in Device z
 108641.27594570834, 220.42376708984375, 15.552490234375, -644.3443603515625
 108641.29186454168, 220.96304321289062, 15.883590698242188, -643.6678466796875
 108641.29341675, 220.95726013183594, 15.594528198242188, -643.3883056640625
 108641.31174158334, 221.1072998046875, 15.815383911132812, -642.8593139648438
 108641.31336700001, 221.0803680419922, 15.930343627929688, -642.4345092773438
 108641.33220658333, 221.26144409179688, 16.3038330078125, -642.4078369140625
 108641.33395729167, 220.8716278076172, 16.301193237304688, -642.0511474609375
 108641.35192466667, 221.08999633789062, 16.464736938476562, -641.6237182617188
 108641.35400791667, 220.7863006591797, 16.84063720703125, -641.6407470703125
 108641.36958391668, 220.8245849609375, 17.057373046875, -641.1565551757812
 108641.37064233334, 220.49093627929688, 17.452667236328125, -641.1038818359375
 108641.39059970833, 220.67234802246094, 17.528350830078125, -641.3013916015625
 108641.392114375, 220.18370056152344, 18.343963623046875, -640.8380126953125
 108641.41120458335, 220.1681671142578, 18.066650390625, -641.0995483398438
 108641.41302783335, 219.76156616210938, 18.395736694335938, -640.9614868164062
 108641.43092641668, 219.91358947753906, 18.327041625976562, -640.7620849609375
 108641.43288966667, 219.24322509765625, 18.480117797851562, -640.9505615234375
 108641.45078737501, 219.14585876464844, 18.512420654296875, -641.1312255859375
 108641.4528295, 218.6611785888672, 18.236160278320312, -641.1865844726562
 108641.47053941667, 218.40139770507812, 18.416259765625, -641.2652587890625
 108641.47259629167, 218.21217346191406, 18.935134887695312, -640.6895141601562
 108641.490838375, 218.01783752441406, 19.33709716796875, -640.659912109375
 108641.49270058335, 217.6251220703125, 19.645782470703125, -640.203125
 108641.51037604167, 217.68626403808594, 19.862838745117188, -639.79150390625
 108641.51218829167, 217.65394592285156, 20.983993530273438, -638.7177734375
 108641.53038279168, 217.38136291503906, 21.485855102539062, -637.8890380859375
 108641.53255541668, 217.360107421875, 21.984237670898438, -636.9514770507812
 108641.55030754168, 217.48519897460938, 22.57733154296875, -635.8027954101562
 108641.55215325001, 217.5152130126953, 22.950088500976562, -634.9130249023438
 108641.57011937501, 217.43609619140625, 23.126922607421875, -633.6991577148438
 108641.57224058334, 217.44834899902344, 23.466217041015625, -632.45947265625
 108641.59047720834, 217.19435119628906, 23.511611938476562, -631.6436157226562
 108641.59228191667, 217.26712036132812, 23.835357666015625, -630.4820556640625
 108641.609482375, 217.30743408203125, 23.821762084960938, -629.992919921875
 108641.61144004167, 217.03173828125, 24.444122314453125, -629.2223510742188
 108641.62970175, 217.04306030273438, 24.2286376953125, -628.4710693359375
 108641.63153054168, 216.8270263671875, 24.609848022460938, -628.068359375
 108641.64977975, 216.7188262939453, 24.218551635742188, -627.261962890625
 108641.65188029167, 216.8428497314453, 24.35736083984375, -627.0004272460938
 108641.67009616668, 216.60025024414062, 24.123870849609375, -626.19677734375
 108641.672476, 216.8863067626953, 24.048660278320312, -626.084716796875
 108641.68460479168, 216.65151977539062, 23.938262939453125, -625.5422973632812
 108641.68627858334, 216.6153564453125, 23.353912353515625, -625.4702758789062
 108641.70432437501, 216.62355041503906, 23.152267456054688, -625.1856689453125
 108641.705881375, 216.5989532470703, 23.029861450195312, -625.4063720703125
 108641.72403458334, 216.55613708496094, 22.9327392578125, -625.13037109375
 108641.72599037501, 216.355712890625, 22.686798095703125, -625.1146240234375
 108641.74366045833, 216.2025146484375, 22.775588989257812, -625.3966064453125
 108641.74529412501, 216.19293212890625, 22.543960571289062, -625.3421630859375
 108641.76333170834, 216.031005859375, 22.351318359375, -625.4598388671875
 108641.76493533334, 216.0950164794922, 22.11431884765625, -625.2614135742188
 108641.78299429167, 215.98760986328125, 21.79974365234375, -624.994384765625
 108641.78459370833, 216.0599822998047, 21.6502685546875, -624.7728881835938
 108641.80269683334, 216.0718231201172, 22.152633666992188, -624.7122802734375
 108641.804948, 216.14794921875, 21.772125244140625, -624.2499389648438
 108641.82242541667, 215.89918518066406, 21.755386352539062, -623.9146728515625
 108641.82403225, 216.07403564453125, 21.95587158203125, -623.4026489257812
 108641.842136, 215.73828125, 21.841079711914062, -623.1923828125
 108641.84372408334, 215.98104858398438, 21.924224853515625, -622.4071655273438
 108641.86178641667, 215.80532836914062, 22.027496337890625, -621.7014770507812
