Relative Time Stamp (s),Latitude,Longitude,Altitude,Horizontal Accuracy,Vertical Accuracy
108640.37067145834, 41.08842374295097, 1.1621740087877606, 30.28961181640625, 10.0, 8.0
 108640.37748670834, 41.088423910589036, 1.1621731705974434, 30.63104248046875, 10.0, 8.0
 108641.36415945835, 41.08842127028954, 1.162167973817477, 29.80645751953125, 10.0, 8.0
 108642.373991125, 41.08841749843311, 1.1621675547223185, 29.753173828125, 10.0, 8.0
 108643.38486320834, 41.088409745172676, 1.162169734017143, 29.3228759765625, 10.0, 8.0
 108644.37448725001, 41.088404087388035, 1.1621730867784117, 29.23321533203125, 10.0, 8.0
 108645.36602487501, 41.08840127945047, 1.1621730867784117, 29.1744384765625, 10.0, 8.0
 108646.37684470834, 41.0884005669887, 1.1621696501981114, 29.0595703125, 10.0, 8.0
 108647.37822216668, 41.08840375211191, 1.1621676385413502, 29.08148193359375, 10.0, 8.0
 108648.373299875, 41.08840785924446, 1.1621672194461916, 29.06719970703125, 10.0, 8.0
 108649.378616, 41.08840785924446, 1.1621672194461916, 28.9915771484375, 10.0, 8.0
 108650.36808516667, 41.08840299774062, 1.1621711589406822, 29.08807373046875, 10.0, 8.0
 108651.37267741667, 41.08840245291692, 1.16216713562716, 29.08489990234375, 10.0, 6.0
 108652.37532745834, 41.08839855533194, 1.1621552333246563, 28.97137451171875, 10.0, 6.0
 108653.37775795834, 41.08839855533194, 1.1621552333246563, 29.04534912109375, 10.0, 6.0
 108654.38077341668, 41.088396795132276, 1.1621476057927702, 29.030517578125, 10.0, 6.0
 108655.37575070834, 41.08839687895131, 1.162150288001785, 29.195068359375, 10.0, 6.0
 108656.36697508334, 41.08839344237101, 1.1621510423730705, 28.9752197265625, 10.0, 6.0
 108657.36985450001, 41.08839469965648, 1.1621554847817515, 29.082275390625, 10.0, 6.0
 108658.37319004168, 41.08839344237101, 1.1621593404572104, 29.2059326171875, 10.0, 6.0
 108659.373880875, 41.088388413229104, 1.1621704883884285, 29.40948486328125, 10.0, 6.0
 108660.37124829167, 41.0883791512261, 1.1621865816425179, 29.3035888671875, 10.0, 6.0
 108661.38055487501, 41.08837634328854, 1.162202758715639, 29.1268310546875, 10.0, 6.0
 108662.38274208334, 41.08837684620273, 1.1622089613239859, 29.1324462890625, 10.0, 6.0
 108663.38158145834, 41.08837684620273, 1.1622089613239859, 29.12054443359375, 10.0, 6.0
 108664.38196583334, 41.08837684620273, 1.1622089613239859, 29.1129150390625, 10.0, 6.0
 108665.38517808334, 41.08837684620273, 1.1622089613239859, 29.09857177734375, 10.0, 6.0
 108666.37526804168, 41.08837684620273, 1.1622089613239859, 29.09149169921875, 10.0, 6.0
 108667.37738904168, 41.08837684620273, 1.1622089613239859, 29.08404541015625, 10.0, 6.0
 108668.37501991667, 41.08837684620273, 1.1622089613239859, 29.076904296875, 10.0, 6.0
 108669.38028033334, 41.08837684620273, 1.1622089613239859, 29.0716552734375, 10.0, 4.0
 108670.37706925001, 41.08837684620273, 1.1622089613239859, 29.07196044921875, 10.0, 6.0
 108671.37523650001, 41.08837684620273, 1.1622089613239859, 29.0703125, 10.0, 4.0
 108672.37706629168, 41.08837684620273, 1.1622089613239859, 29.0689697265625, 10.0, 6.0
 108673.37677337501, 41.08837684620273, 1.1622089613239859, 29.0689697265625, 10.0, 6.0
 108674.37782095834, 41.08837684620273, 1.1622089613239859, 29.07244873046875, 10.0, 6.0
 108675.381494625, 41.08837684620273, 1.1622089613239859, 29.0682373046875, 10.0, 6.0
 108676.37689091667, 41.08837684620273, 1.1622089613239859, 29.06280517578125, 10.0, 4.0
 108677.37882162501, 41.08837684620273, 1.1622089613239859, 29.0626220703125, 10.0, 4.0
 108678.37984320834, 41.08837684620273, 1.1622089613239859, 29.05950927734375, 10.0, 4.0
 108679.37913870833, 41.08837684620273, 1.1622089613239859, 29.06610107421875, 10.0, 4.0
 108680.37557625001, 41.08837684620273, 1.1622089613239859, 29.0672607421875, 10.0, 4.0
 108681.37858441667, 41.08837684620273, 1.1622089613239859, 29.06689453125, 10.0, 4.0
 108682.37372891667, 41.08837684620273, 1.1622089613239859, 29.06634521484375, 10.0, 4.0
 108683.37877970834, 41.08837684620273, 1.1622089613239859, 29.0643310546875, 10.0, 4.0
 108684.372391875, 41.08837684620273, 1.1622089613239859, 29.0653076171875, 10.0, 6.0
 108685.37425604167, 41.08837684620273, 1.1622089613239859, 29.0660400390625, 10.0, 6.0
 108686.37391716667, 41.08837684620273, 1.1622089613239859, 29.06536865234375, 10.0, 6.0
 108687.36984425, 41.08837684620273, 1.1622089613239859, 29.0648193359375, 10.0, 6.0
 108688.36959966668, 41.08837684620273, 1.1622089613239859, 29.06427001953125, 10.0, 6.0
 108689.37340983334, 41.08837684620273, 1.1622089613239859, 29.06378173828125, 10.0, 6.0
 108690.36771404167, 41.08837684620273, 1.1622089613239859, 29.06353759765625, 10.0, 6.0
 108691.36633120834, 41.08837684620273, 1.1622089613239859, 29.0631103515625, 10.0, 6.0
 108692.37259716667, 41.08837684620273, 1.1622089613239859, 29.079345703125, 10.0, 6.0
 108693.36693329168, 41.08837684620273, 1.1622089613239859, 29.1129150390625, 10.0, 6.0
 108694.36941820834, 41.08837684620273, 1.1622089613239859, 29.0946044921875, 10.0, 6.0
 108695.37043045834, 41.08837705575031, 1.162229329348693, 29.206298828125, 10.0, 6.0
