Relative Time Stamp (s),Latitude,Longitude,Altitude,Horizontal Accuracy,Vertical Accuracy
319530.655712875, 51.4050496230381, -0.515383193269852, 15.8607088571882, 5.0, 3.0
 319530.655972833, 51.4050496230381, -0.515383193269852, 15.7491198547397, 5.0, 3.0
 319531.584887792, 51.4050496230381, -0.515383193269852, 16.1490868089667, 5.0, 3.0
 319532.570069458, 51.4050653391065, -0.51538554020274, 15.8981298730042, 5.0, 3.0
 319533.607747125, 51.4050683565916, -0.51538554020274, 15.2045563366193, 5.0, 3.0
 319534.580868083, 51.4050683565916, -0.51538554020274, 15.1314150849216, 5.0, 3.0
 319535.584035958, 51.4050712902578, -0.515386965126279, 16.7897250283823, 5.0, 3.0
 319536.579989833, 51.4050727151813, -0.515387551859501, 14.5851544610271, 5.0, 3.0
 319537.60094475, 51.4050713321673, -0.515384199098233, 16.7569140961577, 5.0, 3.0
 319538.585172917, 51.4050713321673, -0.515384199098233, 15.6323146190516, 5.0, 3.0
 319539.578355833, 51.4050713321673, -0.515384199098233, 15.4203614118401, 5.0, 4.0
 319540.583932042, 51.4050713321673, -0.515384199098233, 15.138285244152, 5.0, 4.0
 319541.567157833, 51.4050713321673, -0.515384199098233, 15.0731578523619, 5.0, 4.0
 319542.590591917, 51.4050713321673, -0.515384199098233, 15.2080082039142, 5.0, 3.0
 319543.570204875, 51.4050713321673, -0.515384199098233, 15.2311865106767, 5.0, 3.0
 319544.567920625, 51.4050713321673, -0.515384199098233, 14.9806391754018, 5.0, 3.0
 319545.566639667, 51.4050713321673, -0.515384199098233, 16.9049499585672, 5.0, 3.0
 319546.562875625, 51.4050713321673, -0.515384199098233, 15.3120061467665, 5.0, 3.0
 319547.5599525, 51.4050713321673, -0.515384199098233, 14.9167506056679, 5.0, 3.0
 319548.559942917, 51.4050713321673, -0.515384199098233, 14.8295789979814, 5.0, 3.0
 319549.560131875, 51.4050713321673, -0.515384199098233, 15.3822282692376, 5.0, 3.0
 319550.563097625, 51.4050713321673, -0.515384199098233, 15.8349414050652, 5.0, 3.0
 319551.559090125, 51.4050713321673, -0.515384199098233, 15.0363438332636, 5.0, 3.0
 319552.560406792, 51.4050713321673, -0.515384199098233, 15.4237756754798, 5.0, 3.0
 319553.562283625, 51.4050713321673, -0.515384199098233, 15.5416919487544, 5.0, 3.0
 319554.560329417, 51.4050713321673, -0.515384199098233, 15.461691367809, 5.0, 3.0
 319555.565039917, 51.4050713321673, -0.515384199098233, 13.6949705780802, 5.0, 3.0
 319556.562275125, 51.4050713321673, -0.515384199098233, 16.0783984342037, 5.0, 3.0
 319557.5673415, 51.4050713321673, -0.515384199098233, 15.712467489877, 5.0, 3.0
 319558.567685458, 51.4050713321673, -0.515384199098233, 15.6731738799233, 5.0, 3.0
 319559.563799042, 51.4050713321673, -0.515384199098233, 15.2811387512003, 5.0, 3.0
 319560.56432825, 51.4050713321673, -0.515384199098233, 15.4020841034416, 5.0, 3.0
 319561.569680375, 51.4050713321673, -0.515384199098233, 15.6170846233904, 5.0, 3.0
 319562.570293583, 51.4050713321673, -0.515384199098233, 15.9862572048249, 5.0, 3.0
 319563.59108575, 51.4050713321673, -0.515384199098233, 16.2195703061274, 5.0, 3.0
 319564.579247417, 51.4050713321673, -0.515384199098233, 15.5669198538866, 5.0, 3.0
 319565.581621417, 51.4050713321673, -0.515384199098233, 15.594882643643, 5.0, 3.0
 319566.59054425, 51.4050713321673, -0.515384199098233, 15.538938752862, 5.0, 3.0
 319567.583468667, 51.4050713321673, -0.515384199098233, 15.6853481530498, 5.0, 3.0
 319568.580166875, 51.4050713321673, -0.515384199098233, 15.5263931837083, 5.0, 3.0
 319569.595046042, 51.4050713321673, -0.515384199098233, 15.765887421264, 5.0, 3.0
 319570.585815625, 51.4050713321673, -0.515384199098233, 15.6667275199403, 5.0, 3.0
 319571.578778083, 51.4050713321673, -0.515384199098233, 15.6513670186553, 5.0, 3.0
 319572.585374458, 51.4050713321673, -0.515384199098233, 15.7400773603864, 5.0, 3.0
 319573.571301542, 51.4050713321673, -0.515384199098233, 15.6671822706139, 5.0, 3.0
 319574.56041375, 51.4050713321673, -0.515384199098233, 15.6290778620008, 5.0, 3.0
 319575.558908875, 51.4050713321673, -0.515384199098233, 15.7100143933831, 5.0, 3.0
 319576.577540875, 51.4050713321673, -0.515384199098233, 15.5490859073637, 5.0, 3.0
 319577.594924792, 51.4050713321673, -0.515384199098233, 15.6818785980332, 5.0, 3.0
 319578.599034208, 51.4050713321673, -0.515384199098233, 15.6416056109112, 5.0, 3.0
 319579.577000042, 51.4050713321673, -0.515384199098233, 15.6611301249189, 5.0, 3.0
 319580.579998583, 51.4050713321673, -0.515384199098233, 15.652224846831, 5.0, 3.0
 319581.58368375, 51.4050713321673, -0.515384199098233, 15.5713631072612, 5.0, 3.0
 319582.571365083, 51.4050713321673, -0.515384199098233, 15.4854173653259, 5.0, 3.0
 319583.559800708, 51.4050713321673, -0.515384199098233, 15.7766942085941, 5.0, 3.0
 319584.566915, 51.4050713321673, -0.515384199098233, 15.746861140388, 5.0, 3.0
 319585.560184833, 51.4050713321673, -0.515384199098233, 17.7878684997559, 5.0, 3.0
 319586.563140583, 51.4050713321673, -0.515384199098233, 16.0116583047448, 5.0, 3.0
 319587.562310042, 51.4050713321673, -0.515384199098233, 15.5878905205377, 5.0, 3.0
 319588.562323583, 51.405073260005, -0.515390653163675, 15.5890762489775, 5.0, 3.0
 319589.565961667, 51.4050713740768, -0.515397610143307, 18.0192527770996, 5.0, 3.0
