Relative Time Stamp (s),Latitude,Longitude,Altitude,Horizontal Accuracy,Vertical Accuracy
 306202.095984208, 51.4034738252418, -0.516314841807369, 15.2329978942871, 10.0, 3.0
 306203.098922458, 51.4034738252418, -0.516314841807369, 15.2266502380371, 10.0, 3.0
 306204.096810042, 51.4034738252418, -0.516314841807369, 15.2241477966309, 10.0, 3.0
 306205.1005575, 51.4034738252418, -0.516314841807369, 15.2246360778809, 10.0, 3.0
 306206.1092585, 51.4034738252418, -0.516314841807369, 15.2271995544434, 10.0, 3.0
 306207.104276292, 51.4034738252418, -0.516314841807369, 15.2268943786621, 10.0, 3.0
 306208.097208125, 51.4034738252418, -0.516314841807369, 15.2337303161621, 10.0, 3.0
 306209.096741583, 51.4034738252418, -0.516314841807369, 15.2316551208496, 10.0, 3.0
 306210.105603417, 51.4034738252418, -0.516314841807369, 15.2300071716309, 10.0, 3.0
 306211.099954375, 51.4034738252418, -0.516314841807369, 15.2295799255371, 10.0, 3.0
 306212.099103167, 51.4034738252418, -0.516314841807369, 15.2276878356934, 10.0, 3.0
 306213.108065125, 51.4034738252418, -0.516314841807369, 15.2369041442871, 10.0, 3.0
 306214.095377875, 51.4034738252418, -0.516314841807369, 15.2421531677246, 10.0, 4.0
 306215.107441083, 51.4034738252418, -0.516314841807369, 15.2381248474121, 10.0, 4.0
 306216.111087917, 51.4034738252418, -0.516314841807369, 15.2378196716309, 10.0, 3.0
 306217.1043835, 51.4034738252418, -0.516314841807369, 15.2361106872559, 10.0, 3.0
 306218.097414917, 51.4034738252418, -0.516314841807369, 15.2404441833496, 10.0, 4.0
 306219.100823292, 51.4034738252418, -0.516314841807369, 15.2373313903809, 10.0, 3.0
 306220.092660083, 51.4034738252418, -0.516314841807369, 15.2354393005371, 10.0, 3.0
 306221.093907125, 51.4034738252418, -0.516314841807369, 15.2319602966309, 10.0, 3.0
 306222.109158417, 51.4034738252418, -0.516314841807369, 15.2247581481934, 10.0, 3.0
 306223.100072667, 51.4034738252418, -0.516314841807369, 15.2208518981934, 10.0, 3.0
 306224.099607042, 51.4034738252418, -0.516314841807369, 15.2181053161621, 10.0, 3.0
 306225.08833525, 51.4034738252418, -0.516314841807369, 15.2163963317871, 10.0, 3.0
 306226.099359917, 51.4034738252418, -0.516314841807369, 15.2147483825684, 10.0, 3.0
 306227.095296417, 51.4034738252418, -0.516314841807369, 15.2147483825684, 10.0, 3.0
 306228.096137417, 51.4034738252418, -0.516314841807369, 15.2147483825684, 10.0, 3.0
 306229.098409417, 51.4034738252418, -0.516314841807369, 15.2094993591309, 10.0, 3.0
 306230.091838375, 51.4034738252418, -0.516314841807369, 15.2127342224121, 10.0, 3.0
 306231.10043175, 51.4034738252418, -0.516314841807369, 15.2135276794434, 10.0, 3.0
 306232.100706208, 51.4034738252418, -0.516314841807369, 15.2196922302246, 10.0, 3.0
 306233.103470833, 51.4034738252418, -0.516314841807369, 15.1581077575684, 10.0, 3.0
 306234.100260292, 51.4034738252418, -0.516314841807369, 15.1745262145996, 10.0, 3.0
 306235.099622875, 51.4034738252418, -0.516314841807369, 15.1831932067871, 10.0, 3.0
 306236.093163375, 51.4034738252418, -0.516314841807369, 15.1879539489746, 10.0, 3.0
 306237.093323542, 51.4034738252418, -0.516314841807369, 15.1925926208496, 10.0, 3.0
 306238.098983125, 51.4034738252418, -0.516314841807369, 15.1994895935059, 30.0, 4.0
 306239.09125275, 51.4034738252418, -0.516314841807369, 15.2896385192871, 30.0, 4.0
 306240.092466625, 51.4034312870832, -0.516259018332247, 15.4483909606934, 30.0, 4.0
 306241.107727708, 51.4033875335487, -0.516194812953953, 15.6171531677246, 30.0, 4.0
 306242.094662542, 51.4033623040201, -0.516066988930587, 15.6209983825684, 10.0, 4.0
 306243.101453542, 51.4033745415987, -0.515751158819083, 15.8578147888184, 10.0, 4.0
 306244.100184958, 51.403256356764, -0.515401381999734, 15.6256370544434, 30.0, 4.0
 306245.099366917, 51.4033188857617, -0.515350503847483, 16.3303489685059, 30.0, 4.0
 306246.092081958, 51.4033491444321, -0.515381600708249, 16.3601341247559, 10.0, 4.0
 306247.099095958, 51.4033374097677, -0.515354946256164, 16.2652854919434, 10.0, 4.0
 306248.099903167, 51.4033293631406, -0.515321502462509, 16.6322898864746, 10.0, 4.0
 306249.096165917, 51.4033293631406, -0.515321502462509, 16.4695701599121, 10.0, 4.0
 306250.096963583, 51.4033511560889, -0.51529174670625, 16.6338768005371, 10.0, 4.0
 306251.106475125, 51.4033583226161, -0.515291495249155, 16.6620140075684, 10.0, 4.0
 306252.091494833, 51.4033601666348, -0.515278587118271, 17.2959251403809, 10.0, 4.0
 306253.101963917, 51.4033574844258, -0.515267103910926, 17.2221946716309, 10.0, 4.0
 306254.109644458, 51.4033550955834, -0.515262661502245, 17.3063011169434, 10.0, 4.0
 306255.104050833, 51.4033550955834, -0.515262661502245, 17.3354759216309, 10.0, 4.0
 306256.095445458, 51.4033550955834, -0.515262661502245, 17.3601951599121, 10.0, 4.0
 306257.097341625, 51.4033528324695, -0.515252351761344, 17.9955101013184, 10.0, 4.0
 306258.099296542, 51.4033528324695, -0.515252351761344, 17.6874656677246, 10.0, 4.0
 306259.093632583, 51.4033528324695, -0.515252351761344, 17.4528465270996, 10.0, 4.0
 306260.099212083, 51.4033528324695, -0.515252351761344, 17.4024925231934, 10.0, 4.0
 306261.097887208, 51.4033957478138, -0.5152252782141, 17.4851341247559, 10.0, 4.0
 306262.101101292, 51.4033957478138, -0.5152252782141, 17.5003318786621, 10.0, 4.0
 306263.0934565, 51.4033957478138, -0.5152252782141, 17.5084495544434, 10.0, 4.0
 306264.096389667, 51.4033957478138, -0.5152252782141, 18.2224998474121, 10.0, 4.0
 306265.099358542, 51.4034244977416, -0.515176160261515, 17.6928977966309, 10.0, 4.0
 306266.102482417, 51.4034550078692, -0.515118828043821, 18.2939109802246, 10.0, 4.0
 306267.100381208, 51.403490169953, -0.515048168600085, 17.9021873474121, 10.0, 4.0
 306268.101320625, 51.4035505615653, -0.514958063140991, 17.7198143005371, 10.0, 4.0
 306269.105937542, 51.4037282579126, -0.514777852222803, 17.0544700622559, 10.0, 4.0
 306270.095060125, 51.4038521424415, -0.514563107863548, 16.1213035583496, 10.0, 3.0
 306271.089322, 51.4038702892618, -0.514624044299605, 16.1654319763184, 10.0, 3.0
 306272.0931815, 51.4038699958952, -0.514787156135323, 16.6045799255371, 10.0, 4.0
 306273.094587708, 51.4038947644191, -0.514909867197755, 16.6559104919434, 10.0, 4.0
 306274.093297375, 51.403782321188, -0.51500441506553, 16.8637351989746, 10.0, 4.0
 306275.092252792, 51.4037210913854, -0.515092257410768, 16.8462181091309, 10.0, 4.0
 306276.09548725, 51.4036087738829, -0.515235587955001, 16.7850608825684, 10.0, 4.0
 306277.099176, 51.4033998968558, -0.51538310945082, 16.8986473083496, 10.0, 4.0
 306278.094262042, 51.4032816282021, -0.515604726970676, 17.0795555114746, 10.0, 4.0
 306279.095850167, 51.4031800814452, -0.515788290650133, 17.1399803161621, 10.0, 4.0
 306280.099290292, 51.4031125652151, -0.515925250947956, 16.7046165466309, 10.0, 4.0
 306281.10398425, 51.4030748885604, -0.516054499894861, 16.5931053161621, 10.0, 4.0
 306282.096750958, 51.403202083941, -0.515992976725582, 16.9250755310059, 10.0, 4.0
 306283.097054208, 51.403299816932, -0.515767252073172, 16.8307762145996, 10.0, 4.0
 306284.098087917, 51.4036678663002, -0.515546724200729, 16.6310691833496, 10.0, 4.0
 306285.095727042, 51.4038430480765, -0.515498863533619, 16.9544334411621, 10.0, 4.0
 306286.09847925, 51.4039204130428, -0.515402806923273, 17.3427391052246, 10.0, 4.0
 306287.097677, 51.4039862528922, -0.515272384509924, 17.3212547302246, 10.0, 4.0
 306288.100298042, 51.4040789567413, -0.515164760873201, 17.3445701599121, 10.0, 4.0
 306289.098073833, 51.4040950499954, -0.515282358974698, 16.5486717224121, 10.0, 4.0
 306290.098548292, 51.4041233389186, -0.515331728384379, 16.3617820739746, 10.0, 4.0
 306291.103418792, 51.4041278651463, -0.515404148027781, 16.2217674255371, 10.0, 4.0
 306292.09290675, 51.4040783280985, -0.515524344519261, 16.1505393981934, 10.0, 4.0
 306293.095960375, 51.4039551141219, -0.515621826053146, 16.2557029724121, 30.0, 4.0
 306294.098838708, 51.4038922498481, -0.515638422221426, 16.2733421325684, 30.0, 4.0
 306295.096298292, 51.403767778586, -0.515676140785698, 16.6108665466309, 10.0, 4.0
 306296.095149958, 51.4037141344057, -0.515590980649475, 16.7201194763184, 10.0, 4.0
 306297.09325175, 51.403610492173, -0.515609923750642, 16.5319480895996, 10.0, 4.0
 306298.093285042, 51.4036022359984, -0.515567930415753, 16.5251731872559, 10.0, 4.0
 306299.094398083, 51.4035608293967, -0.515527697280529, 16.4363670349121, 30.0, 4.0
 306300.092787417, 51.4035096997874, -0.515601625666502, 16.4443626403809, 30.0, 4.0
 306301.095768917, 51.4034638926866, -0.515705645084861, 16.6745262145996, 10.0, 4.0
 306302.094741375, 51.4034092426779, -0.515806563199047, 17.0948753356934, 10.0, 4.0
 306303.098925, 51.4034213126184, -0.515866996720914, 17.3404197692871, 10.0, 4.0
 306304.100511458, 51.4033863600822, -0.515917791054133, 17.7352561950684, 10.0, 4.0
 306305.106219625, 51.4033574425163, -0.51598702557433, 17.9049949645996, 10.0, 4.0
 306306.1009335, 51.4033589093493, -0.516103198752288, 17.4526634216309, 10.0, 4.0
 306307.101039708, 51.4033768885316, -0.516133792698864, 17.6503562927246, 10.0, 4.0
 306308.09367375, 51.4033867791774, -0.51616681739736, 18.2793846130371, 10.0, 4.0
 306309.097493875, 51.4033949096235, -0.516185425222401, 18.4342308044434, 10.0, 4.0
 306310.097853542, 51.4033988072084, -0.516182910651449, 18.1142845153809, 10.0, 4.0
 306311.102471417, 51.4034055546405, -0.51618492230821, 18.2370262145996, 10.0, 4.0
 306312.103820875, 51.4034059318261, -0.516187688336257, 17.9720726013184, 10.0, 4.0
 306313.103350417, 51.4034055546405, -0.516188694164638, 18.1772117614746, 10.0, 4.0
 306314.10505725, 51.4034031238886, -0.516189616173987, 18.1772727966309, 10.0, 4.0
 306315.105527875, 51.4034031238886, -0.516189616173987, 18.2367210388184, 10.0, 4.0
 306316.101434167, 51.4033987233894, -0.516178971156959, 18.1277122497559, 10.0, 4.0
 306317.101342833, 51.4034348493921, -0.516211325303201, 18.4594383239746, 10.0, 4.0
 306318.094989625, 51.4034365257727, -0.516197243705873, 17.9431419372559, 10.0, 4.0
 306319.085422875, 51.4034365257727, -0.516197243705873, 17.5041770935059, 10.0, 4.0
 306320.088351958, 51.4034533733981, -0.516184000298862, 17.2657737731934, 10.0, 4.0
 306321.087781583, 51.4034533733981, -0.516184000298862, 17.0400657653809, 10.0, 4.0
 306322.090523292, 51.4034533733981, -0.516184000298862, 17.1548728942871, 10.0, 4.0
 306323.089573083, 51.4034533733981, -0.516184000298862, 16.9712791442871, 10.0, 4.0
 306324.095910542, 51.4034533733981, -0.516184000298862, 17.2742576599121, 10.0, 4.0
 306325.098191708, 51.4035014017032, -0.516182659194354, 17.4020652770996, 10.0, 4.0
 306326.097677708, 51.4035014017032, -0.516182659194354, 17.1368675231934, 10.0, 4.0
 306327.093501625, 51.4035014017032, -0.516182659194354, 17.3306541442871, 10.0, 4.0
 306328.096398167, 51.4035014017032, -0.516182659194354, 17.2959861755371, 10.0, 4.0
 306329.0985515, 51.4035014017032, -0.516182659194354, 17.5307273864746, 10.0, 4.0
 306330.097209958, 51.4035014017032, -0.516182659194354, 17.4295310974121, 10.0, 4.0
 306331.101899042, 51.4035014017032, -0.516182659194354, 17.2911033630371, 10.0, 4.0
 306332.100130167, 51.4035014017032, -0.516182659194354, 17.3156394958496, 10.0, 4.0
 306333.099695917, 51.4035014017032, -0.516182659194354, 17.2679710388184, 10.0, 4.0
 306334.103895333, 51.4035014017032, -0.516182659194354, 17.2183494567871, 10.0, 4.0
 306335.101147042, 51.4035014017032, -0.516182659194354, 17.2431297302246, 10.0, 4.0
 306336.093049625, 51.4035014017032, -0.516182659194354, 17.1383323669434, 10.0, 4.0
 306337.09410125, 51.4035014017032, -0.516182659194354, 17.2112693786621, 10.0, 4.0
 306338.093481333, 51.4035014017032, -0.516182659194354, 17.2580223083496, 10.0, 4.0
 306339.096930792, 51.4035014017032, -0.516182659194354, 17.2221946716309, 10.0, 4.0
 306340.093677875, 51.4035014017032, -0.516182659194354, 17.1825828552246, 10.0, 4.0
 306341.092562875, 51.4035014017032, -0.516182659194354, 17.3080711364746, 10.0, 4.0
 306342.091785667, 51.4035014017032, -0.516182659194354, 17.3578758239746, 10.0, 4.0
 306343.090395125, 51.4035014017032, -0.516182659194354, 17.3171653747559, 10.0, 4.0
 306344.094992292, 51.4035014017032, -0.516182659194354, 17.3258323669434, 10.0, 4.0
 306345.097983458, 51.4035014017032, -0.516182659194354, 17.2909812927246, 10.0, 4.0
 306346.098461917, 51.4035014017032, -0.516182659194354, 17.3612327575684, 10.0, 4.0
 306347.102326417, 51.4035014017032, -0.516182659194354, 17.0540428161621, 10.0, 4.0
 306348.104151083, 51.4035014017032, -0.516182659194354, 17.0734519958496, 10.0, 4.0
 306349.100860625, 51.4035014017032, -0.516182659194354, 17.0774192810059, 10.0, 4.0
 306350.103526, 51.4035014017032, -0.516182659194354, 17.1587181091309, 10.0, 4.0
 306351.10074325, 51.4035014017032, -0.516182659194354, 17.1647605895996, 10.0, 4.0
 306352.103372917, 51.4035014017032, -0.516182659194354, 17.1638450622559, 10.0, 4.0
 306353.102412333, 51.4035014017032, -0.516182659194354, 17.1789207458496, 10.0, 4.0
 306354.105036375, 51.4035014017032, -0.516182659194354, 17.2684593200684, 10.0, 4.0
 306355.09975975, 51.4035014017032, -0.516182659194354, 17.2349510192871, 10.0, 4.0
 306356.09906875, 51.4035014017032, -0.516182659194354, 17.4475364685059, 10.0, 4.0
 306357.102063083, 51.4035014017032, -0.516182659194354, 17.4414939880371, 10.0, 4.0
 306358.097085125, 51.4035014017032, -0.516182659194354, 17.4858055114746, 10.0, 4.0
 306359.09811925, 51.4035014017032, -0.516182659194354, 17.4157371520996, 10.0, 4.0
 306360.096657, 51.4035014017032, -0.516182659194354, 17.3307151794434, 10.0, 4.0
 306361.106266875, 51.4035014017032, -0.516182659194354, 17.3307151794434, 10.0, 4.0
 306362.097663042, 51.4035014017032, -0.516182659194354, 17.3952293395996, 10.0, 4.0
 306363.096357333, 51.4035014017032, -0.516182659194354, 17.3563499450684, 10.0, 4.0
 306364.096852292, 51.4035014017032, -0.516182659194354, 17.3522605895996, 10.0, 4.0
 306365.098077458, 51.4035014017032, -0.516182659194354, 17.1494407653809, 10.0, 4.0
 306366.099688708, 51.4035014017032, -0.516182659194354, 17.0938987731934, 10.0, 4.0
 306367.101475875, 51.4035014017032, -0.516182659194354, 17.2719383239746, 10.0, 4.0
 306368.098945083, 51.4035014017032, -0.516182659194354, 17.3789939880371, 10.0, 4.0
 306369.101872458, 51.4035014017032, -0.516182659194354, 17.2645530700684, 10.0, 4.0
 306370.0978005, 51.4035014017032, -0.516182659194354, 17.1403465270996, 10.0, 4.0
 306371.098800792, 51.4035014017032, -0.516182659194354, 17.0641746520996, 10.0, 4.0
 306372.092368875, 51.4035014017032, -0.516182659194354, 16.9846458435059, 10.0, 4.0
 306373.092932583, 51.4035014017032, -0.516182659194354, 16.9786033630371, 10.0, 4.0
 306374.095467917, 51.4035014017032, -0.516182659194354, 16.9941062927246, 10.0, 4.0
 306375.097960667, 51.4035014017032, -0.516182659194354, 17.0107688903809, 10.0, 4.0
 306376.091677958, 51.4034860209109, -0.516203278676156, 17.1660423278809, 10.0, 4.0
 306377.094997667, 51.4034812432261, -0.51620688289452, 17.3441429138184, 10.0, 4.0
 306378.092409917, 51.4034752082558, -0.516222640872482, 17.5776023864746, 10.0, 4.0
 306379.089534583, 51.4034711430328, -0.516234710813049, 17.4544944763184, 10.0, 4.0
 306380.089128, 51.4034620067583, -0.516240242869143, 17.1941795349121, 10.0, 4.0
 306381.090112667, 51.4034580672638, -0.516246780753616, 16.7915916442871, 10.0, 4.0
 306382.091613583, 51.4034580672638, -0.516246780753616, 16.7476463317871, 10.0, 4.0
 306383.093375667, 51.4034764236318, -0.516231106594686, 16.6966819763184, 10.0, 4.0
 306384.096914042, 51.4034825424211, -0.516226161271814, 16.7357444763184, 10.0, 4.0
 306385.091480667, 51.403479608755, -0.51625088788617, 16.7836570739746, 10.0, 4.0
 306386.091256375, 51.403479608755, -0.51625088788617, 16.6800804138184, 10.0, 4.0
 306387.094117917, 51.4034684189143, -0.516263293102864, 16.9215354919434, 10.0, 4.0
 306388.097354417, 51.4034684189143, -0.516263293102864, 16.6173362731934, 10.0, 4.0
 306389.091834333, 51.4034708077567, -0.516300760210041, 16.5715599060059, 10.0, 4.0
 306390.094320083, 51.4034618810298, -0.516302268952612, 16.5823020935059, 10.0, 4.0
 306391.08956825, 51.4034563489737, -0.516299586743597, 16.5508079528809, 10.0, 4.0
 306392.08952875, 51.4034496434512, -0.516296988353614, 16.5334129333496, 10.0, 4.0
 306393.095384958, 51.4034515293794, -0.516290282831077, 16.7971458435059, 10.0, 4.0
 306394.098709458, 51.4034515293794, -0.516290282831077, 16.8090476989746, 10.0, 4.0
 306395.110261292, 51.4034483861657, -0.51630218513358, 16.6579856872559, 10.0, 4.0
 306396.099513375, 51.403449140537, -0.516307130456452, 16.6705589294434, 10.0, 4.0
 306397.094823667, 51.4034488471704, -0.516311153769974, 16.7441062927246, 10.0, 4.0
 306398.1006305, 51.4034476737039, -0.516315260902528, 16.7781639099121, 10.0, 4.0
 306399.093358208, 51.4034456201376, -0.516319116577987, 16.5511741638184, 10.0, 4.0
 306400.095159917, 51.4034396689864, -0.516321295872812, 16.4593162536621, 10.0, 4.0
 306401.099535417, 51.403437196325, -0.516328504309539, 16.3214378356934, 10.0, 4.0
 306402.100395583, 51.4034374896916, -0.516327749938254, 16.2777366638184, 10.0, 4.0
 306403.1031975, 51.4034357294919, -0.516334204003696, 16.4511375427246, 10.0, 4.0
 306404.099481917, 51.4034335082876, -0.516342585906867, 16.4702415466309, 10.0, 4.0
 306405.09940825, 51.4034323767306, -0.516352895647768, 16.3485984802246, 10.0, 4.0
 306406.107004125, 51.403435980949, -0.516382735223059, 16.8349266052246, 10.0, 4.0
 306407.105735, 51.4034364000441, -0.516408551484827, 18.5082664489746, 5.0, 4.0
 306408.094941125, 51.4034364000441, -0.516408551484827, 19.0312156677246, 5.0, 4.0
 306409.094416917, 51.4034283953266, -0.516427494585995, 19.0561180114746, 5.0, 4.0
